Timestamp,Sensor,Temperature
2024-09-10 13:05:13,extruder,24.92
2024-09-10 13:05:13,extruder1,24.82
2024-09-10 13:05:13,extruder2,23.58
2024-09-10 13:05:13,heater_bed,25.52
2024-09-10 13:05:15,extruder,24.91
2024-09-10 13:05:15,extruder1,25.0
2024-09-10 13:05:15,extruder2,23.58
2024-09-10 13:05:15,heater_bed,25.52
2024-09-10 13:05:16,extruder,24.92
2024-09-10 13:05:16,extruder1,25.13
2024-09-10 13:05:16,extruder2,23.56
2024-09-10 13:05:16,heater_bed,25.48
2024-09-10 13:05:17,extruder,24.93
2024-09-10 13:05:17,extruder1,25.13
2024-09-10 13:05:17,extruder2,23.56
2024-09-10 13:05:17,heater_bed,25.47
2024-09-10 13:05:18,extruder,24.93
2024-09-10 13:05:18,extruder1,25.16
2024-09-10 13:05:18,extruder2,23.55
2024-09-10 13:05:18,heater_bed,25.49
2024-09-10 13:05:20,extruder,24.93
2024-09-10 13:05:20,extruder1,25.21
2024-09-10 13:05:20,extruder2,23.55
2024-09-10 13:05:20,heater_bed,25.52
2024-09-10 13:05:21,extruder,24.92
2024-09-10 13:05:21,extruder1,25.22
2024-09-10 13:05:21,extruder2,23.56
2024-09-10 13:05:21,heater_bed,25.49
2024-09-10 13:05:22,extruder,24.95
2024-09-10 13:05:22,extruder1,25.22
2024-09-10 13:05:22,extruder2,23.57
2024-09-10 13:05:22,heater_bed,25.5
2024-09-10 13:05:23,extruder,24.93
2024-09-10 13:05:23,extruder1,25.38
2024-09-10 13:05:23,extruder2,23.57
2024-09-10 13:05:23,heater_bed,25.53
2024-09-10 13:05:25,extruder,24.94
2024-09-10 13:05:25,extruder1,25.38
2024-09-10 13:05:25,extruder2,23.58
2024-09-10 13:05:25,heater_bed,25.49
2024-09-10 13:05:26,extruder,24.93
2024-09-10 13:05:26,extruder1,25.37
2024-09-10 13:05:26,extruder2,23.58
2024-09-10 13:05:26,heater_bed,25.51
2024-09-10 13:05:27,extruder,24.92
2024-09-10 13:05:27,extruder1,25.36
2024-09-10 13:05:27,extruder2,23.56
2024-09-10 13:05:27,heater_bed,25.51
2024-09-10 13:05:28,extruder,24.92
2024-09-10 13:05:28,extruder1,25.38
2024-09-10 13:05:28,extruder2,23.55
2024-09-10 13:05:28,heater_bed,25.5
2024-09-10 13:05:30,extruder,24.94
2024-09-10 13:05:30,extruder1,25.43
2024-09-10 13:05:30,extruder2,23.53
2024-09-10 13:05:30,heater_bed,25.53
2024-09-10 13:05:31,extruder,24.95
2024-09-10 13:05:31,extruder1,25.51
2024-09-10 13:05:31,extruder2,23.55
2024-09-10 13:05:31,heater_bed,25.51
2024-09-10 13:05:32,extruder,24.94
2024-09-10 13:05:32,extruder1,25.53
2024-09-10 13:05:32,extruder2,23.54
2024-09-10 13:05:32,heater_bed,25.51
2024-09-10 13:05:33,extruder,24.93
2024-09-10 13:05:33,extruder1,25.6
2024-09-10 13:05:33,extruder2,23.54
2024-09-10 13:05:33,heater_bed,25.52
2024-09-10 13:05:35,extruder,24.93
2024-09-10 13:05:35,extruder1,25.65
2024-09-10 13:05:35,extruder2,23.56
2024-09-10 13:05:35,heater_bed,25.51
2024-09-10 13:05:36,extruder,24.94
2024-09-10 13:05:36,extruder1,25.64
2024-09-10 13:05:36,extruder2,23.55
2024-09-10 13:05:36,heater_bed,25.5
2024-09-10 13:05:37,extruder,24.94
2024-09-10 13:05:37,extruder1,25.64
2024-09-10 13:05:37,extruder2,23.55
2024-09-10 13:05:37,heater_bed,25.49
2024-09-10 13:05:38,extruder,24.94
2024-09-10 13:05:38,extruder1,25.64
2024-09-10 13:05:38,extruder2,23.56
2024-09-10 13:05:38,heater_bed,25.51
2024-09-10 13:05:40,extruder,24.94
2024-09-10 13:05:40,extruder1,25.65
2024-09-10 13:05:40,extruder2,23.55
2024-09-10 13:05:40,heater_bed,25.52
2024-09-10 13:05:41,extruder,24.93
2024-09-10 13:05:41,extruder1,25.65
2024-09-10 13:05:41,extruder2,23.55
2024-09-10 13:05:41,heater_bed,25.5
2024-09-10 13:05:42,extruder,24.89
2024-09-10 13:05:42,extruder1,25.64
2024-09-10 13:05:42,extruder2,23.54
2024-09-10 13:05:42,heater_bed,25.48
2024-09-10 13:05:43,extruder,24.93
2024-09-10 13:05:43,extruder1,25.63
2024-09-10 13:05:43,extruder2,23.54
2024-09-10 13:05:43,heater_bed,25.5
2024-09-10 13:05:45,extruder,24.91
2024-09-10 13:05:45,extruder1,25.74
2024-09-10 13:05:45,extruder2,23.54
2024-09-10 13:05:45,heater_bed,25.52
2024-09-10 13:05:46,extruder,24.93
2024-09-10 13:05:46,extruder1,25.76
2024-09-10 13:05:46,extruder2,23.54
2024-09-10 13:05:46,heater_bed,25.49
2024-09-10 13:05:47,extruder,24.92
2024-09-10 13:05:47,extruder1,25.74
2024-09-10 13:05:47,extruder2,23.54
2024-09-10 13:05:47,heater_bed,25.51
2024-09-10 13:05:48,extruder,24.94
2024-09-10 13:05:48,extruder1,25.72
2024-09-10 13:05:48,extruder2,23.55
2024-09-10 13:05:48,heater_bed,25.5
2024-09-10 13:05:50,extruder,24.92
2024-09-10 13:05:50,extruder1,25.71
2024-09-10 13:05:50,extruder2,23.56
2024-09-10 13:05:50,heater_bed,25.49
2024-09-10 13:05:51,extruder,24.94
2024-09-10 13:05:51,extruder1,25.71
2024-09-10 13:05:51,extruder2,23.57
2024-09-10 13:05:51,heater_bed,25.48
2024-09-10 13:05:52,extruder,24.92
2024-09-10 13:05:52,extruder1,25.69
2024-09-10 13:05:52,extruder2,23.55
2024-09-10 13:05:52,heater_bed,25.49
2024-09-10 13:05:53,extruder,24.92
2024-09-10 13:05:53,extruder1,25.7
2024-09-10 13:05:53,extruder2,23.52
2024-09-10 13:05:53,heater_bed,25.49
2024-09-10 13:05:55,extruder,24.93
2024-09-10 13:05:55,extruder1,25.7
2024-09-10 13:05:55,extruder2,23.53
2024-09-10 13:05:55,heater_bed,25.48
2024-09-10 13:05:56,extruder,24.92
2024-09-10 13:05:56,extruder1,25.68
2024-09-10 13:05:56,extruder2,23.53
2024-09-10 13:05:56,heater_bed,25.51
2024-09-10 13:05:57,extruder,24.93
2024-09-10 13:05:57,extruder1,25.69
2024-09-10 13:05:57,extruder2,23.54
2024-09-10 13:05:57,heater_bed,25.49
2024-09-10 13:05:58,extruder,24.95
2024-09-10 13:05:58,extruder1,25.65
2024-09-10 13:05:58,extruder2,23.54
2024-09-10 13:05:58,heater_bed,25.51
2024-09-10 13:06:00,extruder,24.91
2024-09-10 13:06:00,extruder1,25.66
2024-09-10 13:06:00,extruder2,23.53
2024-09-10 13:06:00,heater_bed,25.49
2024-09-10 13:06:01,extruder,24.92
2024-09-10 13:06:01,extruder1,25.64
2024-09-10 13:06:01,extruder2,23.53
2024-09-10 13:06:01,heater_bed,25.48
2024-09-10 13:06:02,extruder,24.9
2024-09-10 13:06:02,extruder1,25.6
2024-09-10 13:06:02,extruder2,23.54
2024-09-10 13:06:02,heater_bed,25.45
2024-09-10 13:06:03,extruder,24.93
2024-09-10 13:06:03,extruder1,25.58
2024-09-10 13:06:03,extruder2,23.53
2024-09-10 13:06:03,heater_bed,25.48
2024-09-10 13:06:05,extruder,24.93
2024-09-10 13:06:05,extruder1,25.58
2024-09-10 13:06:05,extruder2,23.52
2024-09-10 13:06:05,heater_bed,25.49
2024-09-10 13:06:06,extruder,24.91
2024-09-10 13:06:06,extruder1,25.56
2024-09-10 13:06:06,extruder2,23.52
2024-09-10 13:06:06,heater_bed,25.5
2024-09-10 13:06:07,extruder,24.92
2024-09-10 13:06:07,extruder1,25.52
2024-09-10 13:06:07,extruder2,23.5
2024-09-10 13:06:07,heater_bed,25.49
2024-09-10 13:06:09,extruder,24.93
2024-09-10 13:06:09,extruder1,25.51
2024-09-10 13:06:09,extruder2,23.52
2024-09-10 13:06:09,heater_bed,25.48
2024-09-10 13:06:10,extruder,24.92
2024-09-10 13:06:10,extruder1,25.48
2024-09-10 13:06:10,extruder2,23.51
2024-09-10 13:06:10,heater_bed,25.51
2024-09-10 13:06:11,extruder,24.94
2024-09-10 13:06:11,extruder1,25.48
2024-09-10 13:06:11,extruder2,23.52
2024-09-10 13:06:11,heater_bed,25.5
2024-09-10 13:06:12,extruder,24.92
2024-09-10 13:06:12,extruder1,25.45
