Timestamp,Sensor,Temperature
2024-09-11 18:08:04,extruder,24.74
2024-09-11 18:08:04,extruder1,26.64
2024-09-11 18:08:04,extruder2,23.11
2024-09-11 18:08:04,heater_bed,25.18
2024-09-11 18:08:05,extruder,24.74
2024-09-11 18:08:05,extruder1,26.63
2024-09-11 18:08:05,extruder2,23.14
2024-09-11 18:08:05,heater_bed,25.16
2024-09-11 18:08:06,extruder,24.73
2024-09-11 18:08:06,extruder1,26.83
2024-09-11 18:08:06,extruder2,23.12
2024-09-11 18:08:06,heater_bed,25.17
2024-09-11 18:08:07,extruder,24.76
2024-09-11 18:08:07,extruder1,32.64
2024-09-11 18:08:07,extruder2,23.12
2024-09-11 18:08:07,heater_bed,25.16
2024-09-11 18:08:09,extruder,24.75
2024-09-11 18:08:09,extruder1,52.07
2024-09-11 18:08:09,extruder2,23.12
2024-09-11 18:08:09,heater_bed,25.17
2024-09-11 18:08:10,extruder,24.75
2024-09-11 18:08:10,extruder1,67.5
2024-09-11 18:08:10,extruder2,23.13
2024-09-11 18:08:10,heater_bed,25.19
2024-09-11 18:08:11,extruder,24.72
2024-09-11 18:08:11,extruder1,78.67
2024-09-11 18:08:11,extruder2,23.11
2024-09-11 18:08:11,heater_bed,25.19
2024-09-11 18:08:12,extruder,24.76
2024-09-11 18:08:12,extruder1,86.53
2024-09-11 18:08:12,extruder2,23.13
2024-09-11 18:08:12,heater_bed,25.19
2024-09-11 18:08:14,extruder,24.75
2024-09-11 18:08:14,extruder1,92.26
2024-09-11 18:08:14,extruder2,23.13
2024-09-11 18:08:14,heater_bed,25.19
2024-09-11 18:08:15,extruder,24.74
2024-09-11 18:08:15,extruder1,96.63
2024-09-11 18:08:15,extruder2,23.12
2024-09-11 18:08:15,heater_bed,25.2
2024-09-11 18:08:16,extruder,24.75
2024-09-11 18:08:16,extruder1,100.88
2024-09-11 18:08:16,extruder2,23.12
2024-09-11 18:08:16,heater_bed,25.18
2024-09-11 18:08:17,extruder,24.76
2024-09-11 18:08:17,extruder1,103.58
2024-09-11 18:08:17,extruder2,23.11
2024-09-11 18:08:17,heater_bed,25.19
2024-09-11 18:08:19,extruder,24.76
2024-09-11 18:08:19,extruder1,105.7
2024-09-11 18:08:19,extruder2,23.12
2024-09-11 18:08:19,heater_bed,25.18
2024-09-11 18:08:20,extruder,24.75
2024-09-11 18:08:20,extruder1,107.39
2024-09-11 18:08:20,extruder2,23.11
2024-09-11 18:08:20,heater_bed,25.18
2024-09-11 18:08:21,extruder,24.73
2024-09-11 18:08:21,extruder1,108.74
2024-09-11 18:08:21,extruder2,23.12
2024-09-11 18:08:21,heater_bed,25.2
2024-09-11 18:08:23,extruder,24.77
2024-09-11 18:08:23,extruder1,109.81
2024-09-11 18:08:23,extruder2,23.12
2024-09-11 18:08:23,heater_bed,25.19
2024-09-11 18:08:24,extruder,24.76
2024-09-11 18:08:24,extruder1,110.8
2024-09-11 18:08:24,extruder2,23.12
2024-09-11 18:08:24,heater_bed,25.17
2024-09-11 18:08:25,extruder,24.76
2024-09-11 18:08:25,extruder1,111.33
2024-09-11 18:08:25,extruder2,23.13
2024-09-11 18:08:25,heater_bed,25.15
2024-09-11 18:08:26,extruder,24.75
2024-09-11 18:08:26,extruder1,111.66
2024-09-11 18:08:26,extruder2,23.13
2024-09-11 18:08:26,heater_bed,25.17
2024-09-11 18:08:28,extruder,24.73
2024-09-11 18:08:28,extruder1,111.78
2024-09-11 18:08:28,extruder2,23.13
2024-09-11 18:08:28,heater_bed,25.19
2024-09-11 18:08:29,extruder,24.74
2024-09-11 18:08:29,extruder1,111.75
2024-09-11 18:08:29,extruder2,23.13
2024-09-11 18:08:29,heater_bed,25.18
2024-09-11 18:08:30,extruder,24.74
2024-09-11 18:08:30,extruder1,111.54
2024-09-11 18:08:30,extruder2,23.13
2024-09-11 18:08:30,heater_bed,25.16
2024-09-11 18:08:31,extruder,24.74
2024-09-11 18:08:31,extruder1,111.25
2024-09-11 18:08:31,extruder2,23.11
2024-09-11 18:08:31,heater_bed,25.17
2024-09-11 18:08:33,extruder,24.76
2024-09-11 18:08:33,extruder1,110.86
2024-09-11 18:08:33,extruder2,23.13
2024-09-11 18:08:33,heater_bed,25.18
2024-09-11 18:08:34,extruder,24.77
2024-09-11 18:08:34,extruder1,110.4
2024-09-11 18:08:34,extruder2,23.13
2024-09-11 18:08:34,heater_bed,25.2
2024-09-11 18:08:35,extruder,24.78
2024-09-11 18:08:35,extruder1,109.88
2024-09-11 18:08:35,extruder2,23.13
2024-09-11 18:08:35,heater_bed,25.18
2024-09-11 18:08:36,extruder,24.76
2024-09-11 18:08:36,extruder1,109.3
2024-09-11 18:08:36,extruder2,23.15
2024-09-11 18:08:36,heater_bed,25.18
2024-09-11 18:08:38,extruder,24.76
2024-09-11 18:08:38,extruder1,108.5
2024-09-11 18:08:38,extruder2,23.16
2024-09-11 18:08:38,heater_bed,25.17
2024-09-11 18:08:39,extruder,24.76
2024-09-11 18:08:39,extruder1,107.77
2024-09-11 18:08:39,extruder2,23.13
2024-09-11 18:08:39,heater_bed,25.17
2024-09-11 18:08:40,extruder,24.75
2024-09-11 18:08:40,extruder1,106.95
2024-09-11 18:08:40,extruder2,23.11
2024-09-11 18:08:40,heater_bed,25.17
2024-09-11 18:08:41,extruder,24.75
2024-09-11 18:08:41,extruder1,106.12
2024-09-11 18:08:41,extruder2,23.12
2024-09-11 18:08:41,heater_bed,25.18
2024-09-11 18:08:43,extruder,24.76
2024-09-11 18:08:43,extruder1,105.32
2024-09-11 18:08:43,extruder2,23.14
2024-09-11 18:08:43,heater_bed,25.19
2024-09-11 18:08:44,extruder,24.76
2024-09-11 18:08:44,extruder1,104.54
2024-09-11 18:08:44,extruder2,23.14
2024-09-11 18:08:44,heater_bed,25.16
2024-09-11 18:08:45,extruder,24.75
2024-09-11 18:08:45,extruder1,103.54
2024-09-11 18:08:45,extruder2,23.14
2024-09-11 18:08:45,heater_bed,25.18
2024-09-11 18:08:46,extruder,24.75
2024-09-11 18:08:46,extruder1,102.66
2024-09-11 18:08:46,extruder2,23.16
2024-09-11 18:08:46,heater_bed,25.17
2024-09-11 18:08:48,extruder,24.76
