Timestamp,Sensor,Temperature
2024-09-10 11:55:58,extruder,25.57
2024-09-10 11:55:58,extruder1,73.96
2024-09-10 11:55:58,extruder2,24.73
2024-09-10 11:55:58,heater_bed,25.62
2024-09-10 11:55:59,extruder,25.6
2024-09-10 11:55:59,extruder1,74.31
2024-09-10 11:55:59,extruder2,24.74
2024-09-10 11:55:59,heater_bed,25.63
2024-09-10 11:56:00,extruder,25.56
2024-09-10 11:56:00,extruder1,74.55
2024-09-10 11:56:00,extruder2,24.76
2024-09-10 11:56:00,heater_bed,25.63
2024-09-10 11:56:01,extruder,25.56
2024-09-10 11:56:01,extruder1,74.85
2024-09-10 11:56:01,extruder2,24.75
2024-09-10 11:56:01,heater_bed,25.62
2024-09-10 11:56:03,extruder,25.58
2024-09-10 11:56:03,extruder1,75.1
2024-09-10 11:56:03,extruder2,24.75
2024-09-10 11:56:03,heater_bed,25.63
2024-09-10 11:56:04,extruder,25.57
2024-09-10 11:56:04,extruder1,75.31
2024-09-10 11:56:04,extruder2,24.74
2024-09-10 11:56:04,heater_bed,25.63
2024-09-10 11:56:05,extruder,25.57
2024-09-10 11:56:05,extruder1,75.63
2024-09-10 11:56:05,extruder2,24.71
2024-09-10 11:56:05,heater_bed,25.63
2024-09-10 11:56:06,extruder,25.59
2024-09-10 11:56:06,extruder1,75.85
2024-09-10 11:56:06,extruder2,24.74
2024-09-10 11:56:06,heater_bed,25.61
2024-09-10 11:56:08,extruder,25.58
2024-09-10 11:56:08,extruder1,76.06
2024-09-10 11:56:08,extruder2,24.72
2024-09-10 11:56:08,heater_bed,25.64
2024-09-10 11:56:09,extruder,25.55
2024-09-10 11:56:09,extruder1,76.26
2024-09-10 11:56:09,extruder2,24.73
2024-09-10 11:56:09,heater_bed,25.63
2024-09-10 11:56:10,extruder,25.56
2024-09-10 11:56:10,extruder1,76.44
2024-09-10 11:56:10,extruder2,24.75
2024-09-10 11:56:10,heater_bed,25.62
2024-09-10 11:56:11,extruder,25.55
2024-09-10 11:56:11,extruder1,76.55
2024-09-10 11:56:11,extruder2,24.76
2024-09-10 11:56:11,heater_bed,25.61
2024-09-10 11:56:13,extruder,25.55
2024-09-10 11:56:13,extruder1,76.76
2024-09-10 11:56:13,extruder2,24.73
2024-09-10 11:56:13,heater_bed,25.61
2024-09-10 11:56:14,extruder,25.57
2024-09-10 11:56:14,extruder1,76.89
2024-09-10 11:56:14,extruder2,24.73
2024-09-10 11:56:14,heater_bed,25.63
2024-09-10 11:56:15,extruder,25.57
2024-09-10 11:56:15,extruder1,77.02
2024-09-10 11:56:15,extruder2,24.71
2024-09-10 11:56:15,heater_bed,25.62
2024-09-10 11:56:16,extruder,25.56
2024-09-10 11:56:16,extruder1,77.23
2024-09-10 11:56:16,extruder2,24.73
2024-09-10 11:56:16,heater_bed,25.64
2024-09-10 11:56:18,extruder,25.56
2024-09-10 11:56:18,extruder1,77.43
2024-09-10 11:56:18,extruder2,24.72
2024-09-10 11:56:18,heater_bed,25.62
2024-09-10 11:56:19,extruder,25.57
2024-09-10 11:56:19,extruder1,77.75
2024-09-10 11:56:19,extruder2,24.74
2024-09-10 11:56:19,heater_bed,25.62
2024-09-10 11:56:20,extruder,25.54
2024-09-10 11:56:20,extruder1,78.03
2024-09-10 11:56:20,extruder2,24.72
2024-09-10 11:56:20,heater_bed,25.64
2024-09-10 11:56:21,extruder,25.56
2024-09-10 11:56:21,extruder1,78.24
2024-09-10 11:56:21,extruder2,24.74
2024-09-10 11:56:21,heater_bed,25.64
2024-09-10 11:56:23,extruder,25.57
2024-09-10 11:56:23,extruder1,78.49
2024-09-10 11:56:23,extruder2,24.75
2024-09-10 11:56:23,heater_bed,25.65
2024-09-10 11:56:24,extruder,25.56
2024-09-10 11:56:24,extruder1,78.71
2024-09-10 11:56:24,extruder2,24.75
2024-09-10 11:56:24,heater_bed,25.63
2024-09-10 11:56:25,extruder,25.59
2024-09-10 11:56:25,extruder1,78.91
2024-09-10 11:56:25,extruder2,24.75
2024-09-10 11:56:25,heater_bed,25.61
2024-09-10 11:56:26,extruder,25.58
2024-09-10 11:56:26,extruder1,79.14
2024-09-10 11:56:26,extruder2,24.77
2024-09-10 11:56:26,heater_bed,25.62
2024-09-10 11:56:28,extruder,25.59
2024-09-10 11:56:28,extruder1,79.3
2024-09-10 11:56:28,extruder2,24.76
2024-09-10 11:56:28,heater_bed,25.61
2024-09-10 11:56:29,extruder,25.58
2024-09-10 11:56:29,extruder1,79.54
2024-09-10 11:56:29,extruder2,24.75
2024-09-10 11:56:29,heater_bed,25.61
2024-09-10 11:56:30,extruder,25.58
2024-09-10 11:56:30,extruder1,79.78
2024-09-10 11:56:30,extruder2,24.75
2024-09-10 11:56:30,heater_bed,25.61
2024-09-10 11:56:31,extruder,25.57
2024-09-10 11:56:31,extruder1,80.0
2024-09-10 11:56:31,extruder2,24.74
2024-09-10 11:56:31,heater_bed,25.64
2024-09-10 11:56:33,extruder,25.59
2024-09-10 11:56:33,extruder1,80.22
2024-09-10 11:56:33,extruder2,24.75
2024-09-10 11:56:33,heater_bed,25.63
2024-09-10 11:56:34,extruder,25.56
2024-09-10 11:56:34,extruder1,80.37
2024-09-10 11:56:34,extruder2,24.75
2024-09-10 11:56:34,heater_bed,25.65
2024-09-10 11:56:35,extruder,25.58
2024-09-10 11:56:35,extruder1,80.56
2024-09-10 11:56:35,extruder2,24.77
2024-09-10 11:56:35,heater_bed,25.63
2024-09-10 11:56:36,extruder,25.57
2024-09-10 11:56:36,extruder1,80.69
2024-09-10 11:56:36,extruder2,24.75
2024-09-10 11:56:36,heater_bed,25.61
2024-09-10 11:56:38,extruder,25.56
2024-09-10 11:56:38,extruder1,80.85
2024-09-10 11:56:38,extruder2,24.74
2024-09-10 11:56:38,heater_bed,25.62
2024-09-10 11:56:39,extruder,25.56
2024-09-10 11:56:39,extruder1,80.91
2024-09-10 11:56:39,extruder2,24.75
2024-09-10 11:56:39,heater_bed,25.62
2024-09-10 11:56:40,extruder,25.58
2024-09-10 11:56:40,extruder1,81.0
2024-09-10 11:56:40,extruder2,24.77
2024-09-10 11:56:40,heater_bed,25.63
2024-09-10 11:56:41,extruder,25.56
2024-09-10 11:56:41,extruder1,81.13
2024-09-10 11:56:41,extruder2,24.75
2024-09-10 11:56:41,heater_bed,25.63
2024-09-10 11:56:43,extruder,25.56
2024-09-10 11:56:43,extruder1,81.23
2024-09-10 11:56:43,extruder2,24.75
2024-09-10 11:56:43,heater_bed,25.62
2024-09-10 11:56:44,extruder,25.58
2024-09-10 11:56:44,extruder1,81.27
2024-09-10 11:56:44,extruder2,24.75
2024-09-10 11:56:44,heater_bed,25.65
2024-09-10 11:56:45,extruder,25.57
2024-09-10 11:56:45,extruder1,81.31
2024-09-10 11:56:45,extruder2,24.75
2024-09-10 11:56:45,heater_bed,25.64
2024-09-10 11:56:46,extruder,25.57
2024-09-10 11:56:46,extruder1,81.4
2024-09-10 11:56:46,extruder2,24.72
2024-09-10 11:56:46,heater_bed,25.65
2024-09-10 11:56:48,extruder,25.56
2024-09-10 11:56:48,extruder1,81.46
2024-09-10 11:56:48,extruder2,24.76
2024-09-10 11:56:48,heater_bed,25.65
2024-09-10 11:56:49,extruder,25.55
2024-09-10 11:56:49,extruder1,81.5
2024-09-10 11:56:49,extruder2,24.76
2024-09-10 11:56:49,heater_bed,25.65
2024-09-10 11:56:50,extruder,25.56
2024-09-10 11:56:50,extruder1,81.55
2024-09-10 11:56:50,extruder2,24.76
2024-09-10 11:56:50,heater_bed,25.64
2024-09-10 11:56:51,extruder,25.56
2024-09-10 11:56:51,extruder1,81.63
2024-09-10 11:56:51,extruder2,24.75
2024-09-10 11:56:51,heater_bed,25.63
2024-09-10 11:56:53,extruder,25.56
2024-09-10 11:56:53,extruder1,81.67
2024-09-10 11:56:53,extruder2,24.75
2024-09-10 11:56:53,heater_bed,25.64
2024-09-10 11:56:54,extruder,25.58
2024-09-10 11:56:54,extruder1,81.71
2024-09-10 11:56:54,extruder2,24.76
