Timestamp,Sensor,Temperature
2024-09-10 13:11:18,extruder,24.8
2024-09-10 13:11:18,extruder1,41.02
2024-09-10 13:11:18,extruder2,23.18
2024-09-10 13:11:18,heater_bed,25.38
2024-09-10 13:11:19,extruder,24.79
2024-09-10 13:11:19,extruder1,43.31
2024-09-10 13:11:19,extruder2,23.19
2024-09-10 13:11:19,heater_bed,25.39
2024-09-10 13:11:20,extruder,24.81
2024-09-10 13:11:20,extruder1,43.67
2024-09-10 13:11:20,extruder2,23.2
2024-09-10 13:11:20,heater_bed,25.4
2024-09-10 13:11:22,extruder,24.8
2024-09-10 13:11:22,extruder1,44.63
2024-09-10 13:11:22,extruder2,23.21
2024-09-10 13:11:22,heater_bed,25.38
2024-09-10 13:11:23,extruder,24.81
2024-09-10 13:11:23,extruder1,45.38
2024-09-10 13:11:23,extruder2,23.21
2024-09-10 13:11:23,heater_bed,25.37
2024-09-10 13:11:24,extruder,24.81
2024-09-10 13:11:24,extruder1,45.65
2024-09-10 13:11:24,extruder2,23.2
2024-09-10 13:11:24,heater_bed,25.41
2024-09-10 13:11:25,extruder,24.79
2024-09-10 13:11:25,extruder1,46.43
2024-09-10 13:11:25,extruder2,23.19
2024-09-10 13:11:25,heater_bed,25.38
2024-09-10 13:11:27,extruder,24.8
2024-09-10 13:11:27,extruder1,47.19
2024-09-10 13:11:27,extruder2,23.19
2024-09-10 13:11:27,heater_bed,25.37
2024-09-10 13:11:28,extruder,24.81
2024-09-10 13:11:28,extruder1,47.36
2024-09-10 13:11:28,extruder2,23.19
2024-09-10 13:11:28,heater_bed,25.36
2024-09-10 13:11:29,extruder,24.8
2024-09-10 13:11:29,extruder1,47.9
2024-09-10 13:11:29,extruder2,23.21
2024-09-10 13:11:29,heater_bed,25.38
2024-09-10 13:11:30,extruder,24.8
2024-09-10 13:11:30,extruder1,48.17
2024-09-10 13:11:30,extruder2,23.21
2024-09-10 13:11:30,heater_bed,25.37
2024-09-10 13:11:32,extruder,24.82
2024-09-10 13:11:32,extruder1,48.31
2024-09-10 13:11:32,extruder2,23.2
2024-09-10 13:11:32,heater_bed,25.39
2024-09-10 13:11:33,extruder,24.8
2024-09-10 13:11:33,extruder1,48.72
2024-09-10 13:11:33,extruder2,23.21
2024-09-10 13:11:33,heater_bed,25.39
2024-09-10 13:11:34,extruder,24.81
