Timestamp,Sensor,Temperature
2024-09-10 11:52:14,extruder,25.55
2024-09-10 11:52:14,extruder1,52.06
2024-09-10 11:52:14,extruder2,24.51
2024-09-10 11:52:14,heater_bed,25.53
2024-09-10 11:52:16,extruder,25.54
2024-09-10 11:52:16,extruder1,52.15
2024-09-10 11:52:16,extruder2,24.5
2024-09-10 11:52:16,heater_bed,25.55
2024-09-10 11:52:17,extruder,25.56
2024-09-10 11:52:17,extruder1,52.34
2024-09-10 11:52:17,extruder2,24.49
2024-09-10 11:52:17,heater_bed,25.53
2024-09-10 11:52:18,extruder,25.57
2024-09-10 11:52:18,extruder1,52.59
2024-09-10 11:52:18,extruder2,24.51
2024-09-10 11:52:18,heater_bed,25.54
2024-09-10 11:52:19,extruder,25.58
2024-09-10 11:52:19,extruder1,52.94
2024-09-10 11:52:19,extruder2,24.51
2024-09-10 11:52:19,heater_bed,25.54
2024-09-10 11:52:21,extruder,25.58
2024-09-10 11:52:21,extruder1,53.24
2024-09-10 11:52:21,extruder2,24.51
2024-09-10 11:52:21,heater_bed,25.52
2024-09-10 11:52:22,extruder,25.56
2024-09-10 11:52:22,extruder1,53.52
2024-09-10 11:52:22,extruder2,24.52
2024-09-10 11:52:22,heater_bed,25.54
2024-09-10 11:52:23,extruder,25.57
2024-09-10 11:52:23,extruder1,53.78
2024-09-10 11:52:23,extruder2,24.53
2024-09-10 11:52:23,heater_bed,25.54
2024-09-10 11:52:24,extruder,25.55
2024-09-10 11:52:24,extruder1,54.04
2024-09-10 11:52:24,extruder2,24.51
2024-09-10 11:52:24,heater_bed,25.53
2024-09-10 11:52:26,extruder,25.57
2024-09-10 11:52:26,extruder1,54.33
2024-09-10 11:52:26,extruder2,24.54
2024-09-10 11:52:26,heater_bed,25.53
2024-09-10 11:52:27,extruder,25.58
2024-09-10 11:52:27,extruder1,54.77
2024-09-10 11:52:27,extruder2,24.51
2024-09-10 11:52:27,heater_bed,25.54
2024-09-10 11:52:28,extruder,25.59
2024-09-10 11:52:28,extruder1,55.06
2024-09-10 11:52:28,extruder2,24.52
2024-09-10 11:52:28,heater_bed,25.5
2024-09-10 11:52:29,extruder,25.56
2024-09-10 11:52:29,extruder1,55.34
2024-09-10 11:52:29,extruder2,24.52
2024-09-10 11:52:29,heater_bed,25.52
2024-09-10 11:52:31,extruder,25.56
2024-09-10 11:52:31,extruder1,55.59
2024-09-10 11:52:31,extruder2,24.53
2024-09-10 11:52:31,heater_bed,25.51
2024-09-10 11:52:32,extruder,25.56
2024-09-10 11:52:32,extruder1,55.8
2024-09-10 11:52:32,extruder2,24.54
2024-09-10 11:52:32,heater_bed,25.51
2024-09-10 11:52:33,extruder,25.57
2024-09-10 11:52:33,extruder1,55.99
2024-09-10 11:52:33,extruder2,24.52
2024-09-10 11:52:33,heater_bed,25.52
2024-09-10 11:52:34,extruder,25.58
2024-09-10 11:52:34,extruder1,56.19
2024-09-10 11:52:34,extruder2,24.53
2024-09-10 11:52:34,heater_bed,25.54
2024-09-10 11:52:36,extruder,25.59
2024-09-10 11:52:36,extruder1,56.37
2024-09-10 11:52:36,extruder2,24.53
2024-09-10 11:52:36,heater_bed,25.54
2024-09-10 11:52:37,extruder,25.59
2024-09-10 11:52:37,extruder1,56.58
2024-09-10 11:52:37,extruder2,24.54
2024-09-10 11:52:37,heater_bed,25.55
2024-09-10 11:52:38,extruder,25.57
2024-09-10 11:52:38,extruder1,56.79
2024-09-10 11:52:38,extruder2,24.51
2024-09-10 11:52:38,heater_bed,25.54
2024-09-10 11:52:40,extruder,25.58
2024-09-10 11:52:40,extruder1,57.07
2024-09-10 11:52:40,extruder2,24.53
2024-09-10 11:52:40,heater_bed,25.53
2024-09-10 11:52:41,extruder,25.57
2024-09-10 11:52:41,extruder1,57.37
2024-09-10 11:52:41,extruder2,24.53
2024-09-10 11:52:41,heater_bed,25.54
2024-09-10 11:52:42,extruder,25.56
2024-09-10 11:52:42,extruder1,57.59
2024-09-10 11:52:42,extruder2,24.53
