Timestamp,Sensor,Temperature
2024-09-10 11:43:47,extruder,25.58
2024-09-10 11:43:47,extruder1,29.56
2024-09-10 11:43:47,extruder2,24.4
2024-09-10 11:43:47,heater_bed,25.36
2024-09-10 11:43:48,extruder,25.59
2024-09-10 11:43:48,extruder1,29.52
2024-09-10 11:43:48,extruder2,24.42
2024-09-10 11:43:48,heater_bed,25.38
2024-09-10 11:43:50,extruder,25.58
2024-09-10 11:43:50,extruder1,29.5
2024-09-10 11:43:50,extruder2,24.43
2024-09-10 11:43:50,heater_bed,25.36
2024-09-10 11:43:51,extruder,25.56
2024-09-10 11:43:51,extruder1,29.47
2024-09-10 11:43:51,extruder2,24.44
2024-09-10 11:43:51,heater_bed,25.38
2024-09-10 11:43:52,extruder,25.58
2024-09-10 11:43:52,extruder1,29.45
2024-09-10 11:43:52,extruder2,24.42
2024-09-10 11:43:52,heater_bed,25.36
2024-09-10 11:43:53,extruder,25.58
2024-09-10 11:43:53,extruder1,29.42
2024-09-10 11:43:53,extruder2,24.41
2024-09-10 11:43:53,heater_bed,25.35
2024-09-10 11:43:55,extruder,25.58
2024-09-10 11:43:55,extruder1,29.42
2024-09-10 11:43:55,extruder2,24.4
2024-09-10 11:43:55,heater_bed,25.38
2024-09-10 11:43:56,extruder,25.57
2024-09-10 11:43:56,extruder1,29.4
2024-09-10 11:43:56,extruder2,24.41
2024-09-10 11:43:56,heater_bed,25.35
2024-09-10 11:43:57,extruder,25.57
2024-09-10 11:43:57,extruder1,29.4
2024-09-10 11:43:57,extruder2,24.41
2024-09-10 11:43:57,heater_bed,25.38
2024-09-10 11:43:58,extruder,25.58
2024-09-10 11:43:58,extruder1,29.39
2024-09-10 11:43:58,extruder2,24.42
2024-09-10 11:43:58,heater_bed,25.36
2024-09-10 11:44:00,extruder,25.58
2024-09-10 11:44:00,extruder1,29.38
2024-09-10 11:44:00,extruder2,24.41
2024-09-10 11:44:00,heater_bed,25.38
2024-09-10 11:44:01,extruder,25.59
2024-09-10 11:44:01,extruder1,29.36
2024-09-10 11:44:01,extruder2,24.41
2024-09-10 11:44:01,heater_bed,25.38
2024-09-10 11:44:02,extruder,25.59
2024-09-10 11:44:02,extruder1,29.34
2024-09-10 11:44:02,extruder2,24.43
2024-09-10 11:44:02,heater_bed,25.36
2024-09-10 11:44:03,extruder,25.58
2024-09-10 11:44:03,extruder1,29.31
2024-09-10 11:44:03,extruder2,24.43
2024-09-10 11:44:03,heater_bed,25.38
2024-09-10 11:44:05,extruder,25.61
2024-09-10 11:44:05,extruder1,29.26
2024-09-10 11:44:05,extruder2,24.44
2024-09-10 11:44:05,heater_bed,25.39
2024-09-10 11:44:06,extruder,25.59
2024-09-10 11:44:06,extruder1,29.23
2024-09-10 11:44:06,extruder2,24.45
2024-09-10 11:44:06,heater_bed,25.37
2024-09-10 11:44:07,extruder,25.6
2024-09-10 11:44:07,extruder1,29.21
2024-09-10 11:44:07,extruder2,24.43
2024-09-10 11:44:07,heater_bed,25.36
2024-09-10 11:44:08,extruder,25.6
2024-09-10 11:44:08,extruder1,29.19
2024-09-10 11:44:08,extruder2,24.41
2024-09-10 11:44:08,heater_bed,25.37
2024-09-10 11:44:10,extruder,25.59
2024-09-10 11:44:10,extruder1,29.19
2024-09-10 11:44:10,extruder2,24.42
2024-09-10 11:44:10,heater_bed,25.38
2024-09-10 11:44:11,extruder,25.6
2024-09-10 11:44:11,extruder1,29.17
2024-09-10 11:44:11,extruder2,24.43
2024-09-10 11:44:11,heater_bed,25.37
