Timestamp,Sensor,Temperature
2024-09-10 13:15:22,extruder,24.75
2024-09-10 13:15:22,extruder1,61.44
2024-09-10 13:15:22,extruder2,23.03
2024-09-10 13:15:22,heater_bed,25.32
2024-09-10 13:15:23,extruder,24.73
2024-09-10 13:15:23,extruder1,63.2
2024-09-10 13:15:23,extruder2,23.03
2024-09-10 13:15:23,heater_bed,25.32
2024-09-10 13:15:24,extruder,24.76
2024-09-10 13:15:24,extruder1,63.77
2024-09-10 13:15:24,extruder2,23.03
2024-09-10 13:15:24,heater_bed,25.33
2024-09-10 13:15:25,extruder,24.73
2024-09-10 13:15:25,extruder1,65.11
2024-09-10 13:15:25,extruder2,23.04
2024-09-10 13:15:25,heater_bed,25.32
2024-09-10 13:15:27,extruder,24.75
2024-09-10 13:15:27,extruder1,65.81
2024-09-10 13:15:27,extruder2,23.02
2024-09-10 13:15:27,heater_bed,25.31
2024-09-10 13:15:28,extruder,24.73
2024-09-10 13:15:28,extruder1,65.95
2024-09-10 13:15:28,extruder2,23.03
2024-09-10 13:15:28,heater_bed,25.32
2024-09-10 13:15:29,extruder,24.73
2024-09-10 13:15:29,extruder1,67.37
2024-09-10 13:15:29,extruder2,23.03
2024-09-10 13:15:29,heater_bed,25.32
2024-09-10 13:15:31,extruder,24.72
2024-09-10 13:15:31,extruder1,67.96
2024-09-10 13:15:31,extruder2,23.03
2024-09-10 13:15:31,heater_bed,25.34
2024-09-10 13:15:32,extruder,24.75
2024-09-10 13:15:32,extruder1,68.29
2024-09-10 13:15:32,extruder2,23.04
2024-09-10 13:15:32,heater_bed,25.3
2024-09-10 13:15:33,extruder,24.75
2024-09-10 13:15:33,extruder1,69.11
2024-09-10 13:15:33,extruder2,23.02
2024-09-10 13:15:33,heater_bed,25.31
2024-09-10 13:15:34,extruder,24.76
2024-09-10 13:15:34,extruder1,69.16
2024-09-10 13:15:34,extruder2,23.05
2024-09-10 13:15:34,heater_bed,25.32
2024-09-10 13:15:36,extruder,24.73
2024-09-10 13:15:36,extruder1,69.76
2024-09-10 13:15:36,extruder2,23.05
2024-09-10 13:15:36,heater_bed,25.3
2024-09-10 13:15:37,extruder,24.75
2024-09-10 13:15:37,extruder1,69.77
2024-09-10 13:15:37,extruder2,23.05
2024-09-10 13:15:37,heater_bed,25.3
2024-09-10 13:15:38,extruder,24.74
2024-09-10 13:15:38,extruder1,70.27
2024-09-10 13:15:38,extruder2,23.04
2024-09-10 13:15:38,heater_bed,25.28
2024-09-10 13:15:39,extruder,24.73
2024-09-10 13:15:39,extruder1,70.54
2024-09-10 13:15:39,extruder2,23.05
2024-09-10 13:15:39,heater_bed,25.29
2024-09-10 13:15:41,extruder,24.74
2024-09-10 13:15:41,extruder1,70.45
2024-09-10 13:15:41,extruder2,23.05
2024-09-10 13:15:41,heater_bed,25.29
2024-09-10 13:15:42,extruder,24.73
2024-09-10 13:15:42,extruder1,70.87
2024-09-10 13:15:42,extruder2,23.07
2024-09-10 13:15:42,heater_bed,25.29
2024-09-10 13:15:43,extruder,24.74
2024-09-10 13:15:43,extruder1,70.9
2024-09-10 13:15:43,extruder2,23.05
2024-09-10 13:15:43,heater_bed,25.31
2024-09-10 13:15:44,extruder,24.73
2024-09-10 13:15:44,extruder1,70.87
2024-09-10 13:15:44,extruder2,23.06
2024-09-10 13:15:44,heater_bed,25.28
2024-09-10 13:15:46,extruder,24.73
2024-09-10 13:15:46,extruder1,71.29
2024-09-10 13:15:46,extruder2,23.05
2024-09-10 13:15:46,heater_bed,25.28
2024-09-10 13:15:47,extruder,24.73
2024-09-10 13:15:47,extruder1,71.19
2024-09-10 13:15:47,extruder2,23.03
2024-09-10 13:15:47,heater_bed,25.27
2024-09-10 13:15:48,extruder,24.75
2024-09-10 13:15:48,extruder1,71.51
2024-09-10 13:15:48,extruder2,23.03
2024-09-10 13:15:48,heater_bed,25.29
2024-09-10 13:15:49,extruder,24.73
2024-09-10 13:15:49,extruder1,71.65
2024-09-10 13:15:49,extruder2,23.05
2024-09-10 13:15:49,heater_bed,25.28
2024-09-10 13:15:51,extruder,24.75
2024-09-10 13:15:51,extruder1,71.52
2024-09-10 13:15:51,extruder2,23.05
2024-09-10 13:15:51,heater_bed,25.29
2024-09-10 13:15:52,extruder,24.74
2024-09-10 13:15:52,extruder1,71.85
2024-09-10 13:15:52,extruder2,23.04
2024-09-10 13:15:52,heater_bed,25.26
2024-09-10 13:15:53,extruder,24.73
2024-09-10 13:15:53,extruder1,71.93
2024-09-10 13:15:53,extruder2,23.03
