Timestamp,Sensor,Temperature
2024-09-10 13:29:36,extruder,24.5
2024-09-10 13:29:36,extruder1,145.42
2024-09-10 13:29:36,extruder2,22.49
2024-09-10 13:29:36,heater_bed,25.09
2024-09-10 13:29:37,extruder,24.49
2024-09-10 13:29:37,extruder1,146.02
2024-09-10 13:29:37,extruder2,22.51
2024-09-10 13:29:37,heater_bed,25.08
2024-09-10 13:29:38,extruder,24.48
2024-09-10 13:29:38,extruder1,146.63
2024-09-10 13:29:38,extruder2,22.49
2024-09-10 13:29:38,heater_bed,25.07
2024-09-10 13:29:39,extruder,24.5
2024-09-10 13:29:39,extruder1,146.66
2024-09-10 13:29:39,extruder2,22.5
2024-09-10 13:29:39,heater_bed,25.09
2024-09-10 13:29:41,extruder,24.51
2024-09-10 13:29:41,extruder1,147.28
2024-09-10 13:29:41,extruder2,22.51
2024-09-10 13:29:41,heater_bed,25.09
2024-09-10 13:29:42,extruder,24.49
2024-09-10 13:29:42,extruder1,148.17
2024-09-10 13:29:42,extruder2,22.5
2024-09-10 13:29:42,heater_bed,25.07
2024-09-10 13:29:43,extruder,24.51
2024-09-10 13:29:43,extruder1,148.4
2024-09-10 13:29:43,extruder2,22.5
2024-09-10 13:29:43,heater_bed,25.07
2024-09-10 13:29:44,extruder,24.48
2024-09-10 13:29:44,extruder1,148.79
2024-09-10 13:29:44,extruder2,22.52
2024-09-10 13:29:44,heater_bed,25.07
2024-09-10 13:29:46,extruder,24.49
2024-09-10 13:29:46,extruder1,148.71
2024-09-10 13:29:46,extruder2,22.51
2024-09-10 13:29:46,heater_bed,25.07
2024-09-10 13:29:47,extruder,24.48
2024-09-10 13:29:47,extruder1,149.15
2024-09-10 13:29:47,extruder2,22.48
2024-09-10 13:29:47,heater_bed,25.09
2024-09-10 13:29:48,extruder,24.48
2024-09-10 13:29:48,extruder1,150.06
2024-09-10 13:29:48,extruder2,22.47
2024-09-10 13:29:48,heater_bed,25.08
2024-09-10 13:29:50,extruder,24.49
2024-09-10 13:29:50,extruder1,149.92
2024-09-10 13:29:50,extruder2,22.51
2024-09-10 13:29:50,heater_bed,25.08
2024-09-10 13:29:51,extruder,24.48
2024-09-10 13:29:51,extruder1,150.48
2024-09-10 13:29:51,extruder2,22.5
2024-09-10 13:29:51,heater_bed,25.07
2024-09-10 13:29:52,extruder,24.52
2024-09-10 13:29:52,extruder1,151.33
2024-09-10 13:29:52,extruder2,22.51
2024-09-10 13:29:52,heater_bed,25.09
2024-09-10 13:29:53,extruder,24.51
2024-09-10 13:29:53,extruder1,151.68
2024-09-10 13:29:53,extruder2,22.5
2024-09-10 13:29:53,heater_bed,25.08
2024-09-10 13:29:55,extruder,24.48
2024-09-10 13:29:55,extruder1,151.55
2024-09-10 13:29:55,extruder2,22.5
2024-09-10 13:29:55,heater_bed,25.09
