Timestamp,Sensor,Temperature
2024-09-10 11:36:42,extruder,25.57
2024-09-10 11:36:42,extruder1,64.17
2024-09-10 11:36:42,extruder2,24.26
2024-09-10 11:36:42,heater_bed,25.21
2024-09-10 11:36:43,extruder,25.55
2024-09-10 11:36:43,extruder1,63.95
2024-09-10 11:36:43,extruder2,24.27
2024-09-10 11:36:43,heater_bed,25.2
2024-09-10 11:36:45,extruder,25.57
2024-09-10 11:36:45,extruder1,63.76
2024-09-10 11:36:45,extruder2,24.25
2024-09-10 11:36:45,heater_bed,25.22
2024-09-10 11:36:46,extruder,25.58
2024-09-10 11:36:46,extruder1,63.58
2024-09-10 11:36:46,extruder2,24.26
2024-09-10 11:36:46,heater_bed,25.21
2024-09-10 11:36:47,extruder,25.58
2024-09-10 11:36:47,extruder1,63.44
2024-09-10 11:36:47,extruder2,24.26
2024-09-10 11:36:47,heater_bed,25.21
2024-09-10 11:36:49,extruder,25.59
2024-09-10 11:36:49,extruder1,63.3
2024-09-10 11:36:49,extruder2,24.28
2024-09-10 11:36:49,heater_bed,25.21
2024-09-10 11:36:50,extruder,25.58
2024-09-10 11:36:50,extruder1,63.14
2024-09-10 11:36:50,extruder2,24.28
2024-09-10 11:36:50,heater_bed,25.21
2024-09-10 11:36:51,extruder,25.59
2024-09-10 11:36:51,extruder1,62.95
2024-09-10 11:36:51,extruder2,24.26
2024-09-10 11:36:51,heater_bed,25.21
2024-09-10 11:36:52,extruder,25.58
2024-09-10 11:36:52,extruder1,62.73
2024-09-10 11:36:52,extruder2,24.27
2024-09-10 11:36:52,heater_bed,25.2
2024-09-10 11:36:54,extruder,25.57
2024-09-10 11:36:54,extruder1,62.58
2024-09-10 11:36:54,extruder2,24.27
2024-09-10 11:36:54,heater_bed,25.18
2024-09-10 11:36:55,extruder,25.59
2024-09-10 11:36:55,extruder1,62.43
2024-09-10 11:36:55,extruder2,24.25
2024-09-10 11:36:55,heater_bed,25.19
2024-09-10 11:36:56,extruder,25.58
2024-09-10 11:36:56,extruder1,62.29
2024-09-10 11:36:56,extruder2,24.28
2024-09-10 11:36:56,heater_bed,25.2
2024-09-10 11:36:57,extruder,25.57
2024-09-10 11:36:57,extruder1,62.14
2024-09-10 11:36:57,extruder2,24.28
2024-09-10 11:36:57,heater_bed,25.21
2024-09-10 11:36:59,extruder,25.59
2024-09-10 11:36:59,extruder1,61.96
2024-09-10 11:36:59,extruder2,24.3
2024-09-10 11:36:59,heater_bed,25.22
2024-09-10 11:37:00,extruder,25.57
2024-09-10 11:37:00,extruder1,61.73
2024-09-10 11:37:00,extruder2,24.28
2024-09-10 11:37:00,heater_bed,25.2
2024-09-10 11:37:01,extruder,25.58
2024-09-10 11:37:01,extruder1,61.52
2024-09-10 11:37:01,extruder2,24.29
2024-09-10 11:37:01,heater_bed,25.21
2024-09-10 11:37:02,extruder,25.56
2024-09-10 11:37:02,extruder1,61.31
2024-09-10 11:37:02,extruder2,24.27
2024-09-10 11:37:02,heater_bed,25.22
2024-09-10 11:37:04,extruder,25.57
2024-09-10 11:37:04,extruder1,61.13
2024-09-10 11:37:04,extruder2,24.27
2024-09-10 11:37:04,heater_bed,25.22
2024-09-10 11:37:05,extruder,25.57
2024-09-10 11:37:05,extruder1,60.98
2024-09-10 11:37:05,extruder2,24.25
2024-09-10 11:37:05,heater_bed,25.2
2024-09-10 11:37:06,extruder,25.58
2024-09-10 11:37:06,extruder1,60.89
2024-09-10 11:37:06,extruder2,24.27
2024-09-10 11:37:06,heater_bed,25.21
2024-09-10 11:37:07,extruder,25.59
2024-09-10 11:37:07,extruder1,60.75
2024-09-10 11:37:07,extruder2,24.28
2024-09-10 11:37:07,heater_bed,25.18
2024-09-10 11:37:09,extruder,25.58
2024-09-10 11:37:09,extruder1,60.62
2024-09-10 11:37:09,extruder2,24.3
2024-09-10 11:37:09,heater_bed,25.19
2024-09-10 11:37:10,extruder,25.6
2024-09-10 11:37:10,extruder1,60.45
2024-09-10 11:37:10,extruder2,24.29
2024-09-10 11:37:10,heater_bed,25.21
2024-09-10 11:37:11,extruder,25.59
2024-09-10 11:37:11,extruder1,60.27
2024-09-10 11:37:11,extruder2,24.29
2024-09-10 11:37:11,heater_bed,25.22
2024-09-10 11:37:12,extruder,25.58
2024-09-10 11:37:12,extruder1,60.07
2024-09-10 11:37:12,extruder2,24.27
2024-09-10 11:37:12,heater_bed,25.2
2024-09-10 11:37:14,extruder,25.6
2024-09-10 11:37:14,extruder1,59.84
2024-09-10 11:37:14,extruder2,24.26
2024-09-10 11:37:14,heater_bed,25.2
2024-09-10 11:37:15,extruder,25.6
2024-09-10 11:37:15,extruder1,59.63
2024-09-10 11:37:15,extruder2,24.28
2024-09-10 11:37:15,heater_bed,25.18
2024-09-10 11:37:16,extruder,25.59
2024-09-10 11:37:16,extruder1,59.44
2024-09-10 11:37:16,extruder2,24.27
2024-09-10 11:37:16,heater_bed,25.2
2024-09-10 11:37:17,extruder,25.58
2024-09-10 11:37:17,extruder1,59.22
2024-09-10 11:37:17,extruder2,24.26
2024-09-10 11:37:17,heater_bed,25.19
2024-09-10 11:37:19,extruder,25.59
2024-09-10 11:37:19,extruder1,59.02
2024-09-10 11:37:19,extruder2,24.28
2024-09-10 11:37:19,heater_bed,25.21
2024-09-10 11:37:20,extruder,25.59
2024-09-10 11:37:20,extruder1,58.85
2024-09-10 11:37:20,extruder2,24.28
2024-09-10 11:37:20,heater_bed,25.2
2024-09-10 11:37:21,extruder,25.57
2024-09-10 11:37:21,extruder1,58.64
2024-09-10 11:37:21,extruder2,24.27
2024-09-10 11:37:21,heater_bed,25.21
2024-09-10 11:37:22,extruder,25.58
2024-09-10 11:37:22,extruder1,58.44
2024-09-10 11:37:22,extruder2,24.28
2024-09-10 11:37:22,heater_bed,25.21
2024-09-10 11:37:24,extruder,25.58
2024-09-10 11:37:24,extruder1,58.23
2024-09-10 11:37:24,extruder2,24.26
2024-09-10 11:37:24,heater_bed,25.21
2024-09-10 11:37:25,extruder,25.57
2024-09-10 11:37:25,extruder1,58.08
2024-09-10 11:37:25,extruder2,24.27
2024-09-10 11:37:25,heater_bed,25.22
2024-09-10 11:37:26,extruder,25.59
2024-09-10 11:37:26,extruder1,57.94
2024-09-10 11:37:26,extruder2,24.27
2024-09-10 11:37:26,heater_bed,25.22
2024-09-10 11:37:27,extruder,25.59
2024-09-10 11:37:27,extruder1,57.77
2024-09-10 11:37:27,extruder2,24.3
2024-09-10 11:37:27,heater_bed,25.21
2024-09-10 11:37:29,extruder,25.58
2024-09-10 11:37:29,extruder1,57.48
2024-09-10 11:37:29,extruder2,24.29
2024-09-10 11:37:29,heater_bed,25.21
2024-09-10 11:37:30,extruder,25.59
2024-09-10 11:37:30,extruder1,57.21
2024-09-10 11:37:30,extruder2,24.28
2024-09-10 11:37:30,heater_bed,25.21
2024-09-10 11:37:31,extruder,25.58
2024-09-10 11:37:31,extruder1,56.93
2024-09-10 11:37:31,extruder2,24.27
2024-09-10 11:37:31,heater_bed,25.21
2024-09-10 11:37:32,extruder,25.59
2024-09-10 11:37:32,extruder1,56.62
2024-09-10 11:37:32,extruder2,24.28
2024-09-10 11:37:32,heater_bed,25.21
2024-09-10 11:37:34,extruder,25.56
2024-09-10 11:37:34,extruder1,56.32
2024-09-10 11:37:34,extruder2,24.26
2024-09-10 11:37:34,heater_bed,25.22
2024-09-10 11:37:35,extruder,25.59
2024-09-10 11:37:35,extruder1,55.99
2024-09-10 11:37:35,extruder2,24.26
2024-09-10 11:37:35,heater_bed,25.21
2024-09-10 11:37:36,extruder,25.58
2024-09-10 11:37:36,extruder1,55.75
2024-09-10 11:37:36,extruder2,24.28
2024-09-10 11:37:36,heater_bed,25.21
2024-09-10 11:37:37,extruder,25.58
2024-09-10 11:37:37,extruder1,55.55
2024-09-10 11:37:37,extruder2,24.27
2024-09-10 11:37:37,heater_bed,25.24
2024-09-10 11:37:39,extruder,25.56
2024-09-10 11:37:39,extruder1,55.4
2024-09-10 11:37:39,extruder2,24.26
2024-09-10 11:37:39,heater_bed,25.25
2024-09-10 11:37:40,extruder,25.58
2024-09-10 11:37:40,extruder1,55.25
2024-09-10 11:37:40,extruder2,24.29
2024-09-10 11:37:40,heater_bed,25.24
2024-09-10 11:37:41,extruder,25.58
2024-09-10 11:37:41,extruder1,55.08
2024-09-10 11:37:41,extruder2,24.26
2024-09-10 11:37:41,heater_bed,25.23
2024-09-10 11:37:42,extruder,25.61
2024-09-10 11:37:42,extruder1,54.85
2024-09-10 11:37:42,extruder2,24.28
2024-09-10 11:37:42,heater_bed,25.23
2024-09-10 11:37:44,extruder,25.59
2024-09-10 11:37:44,extruder1,54.65
2024-09-10 11:37:44,extruder2,24.27
2024-09-10 11:37:44,heater_bed,25.22
2024-09-10 11:37:45,extruder,25.6
2024-09-10 11:37:45,extruder1,54.43
2024-09-10 11:37:45,extruder2,24.27
2024-09-10 11:37:45,heater_bed,25.24
2024-09-10 11:37:46,extruder,25.58
2024-09-10 11:37:46,extruder1,54.21
2024-09-10 11:37:46,extruder2,24.27
2024-09-10 11:37:46,heater_bed,25.23
2024-09-10 11:37:47,extruder,25.58
2024-09-10 11:37:47,extruder1,54.02
2024-09-10 11:37:47,extruder2,24.28
2024-09-10 11:37:47,heater_bed,25.21
2024-09-10 11:37:49,extruder,25.57
2024-09-10 11:37:49,extruder1,53.82
2024-09-10 11:37:49,extruder2,24.28
2024-09-10 11:37:49,heater_bed,25.23
2024-09-10 11:37:50,extruder,25.56
2024-09-10 11:37:50,extruder1,53.67
2024-09-10 11:37:50,extruder2,24.27
2024-09-10 11:37:50,heater_bed,25.25
2024-09-10 11:37:51,extruder,25.56
2024-09-10 11:37:51,extruder1,53.52
2024-09-10 11:37:51,extruder2,24.28
2024-09-10 11:37:51,heater_bed,25.26
2024-09-10 11:37:52,extruder,25.57
2024-09-10 11:37:52,extruder1,53.37
2024-09-10 11:37:52,extruder2,24.28
2024-09-10 11:37:52,heater_bed,25.24
2024-09-10 11:37:54,extruder,25.59
2024-09-10 11:37:54,extruder1,53.2
2024-09-10 11:37:54,extruder2,24.3
2024-09-10 11:37:54,heater_bed,25.25
2024-09-10 11:37:55,extruder,25.57
2024-09-10 11:37:55,extruder1,53.02
2024-09-10 11:37:55,extruder2,24.27
2024-09-10 11:37:55,heater_bed,25.23
2024-09-10 11:37:56,extruder,25.57
2024-09-10 11:37:56,extruder1,52.82
2024-09-10 11:37:56,extruder2,24.27
2024-09-10 11:37:56,heater_bed,25.25
2024-09-10 11:37:57,extruder,25.6
2024-09-10 11:37:57,extruder1,52.68
2024-09-10 11:37:57,extruder2,24.27
2024-09-10 11:37:57,heater_bed,25.23
2024-09-10 11:37:59,extruder,25.59
2024-09-10 11:37:59,extruder1,52.56
2024-09-10 11:37:59,extruder2,24.26
2024-09-10 11:37:59,heater_bed,25.22
2024-09-10 11:38:00,extruder,25.58
2024-09-10 11:38:00,extruder1,52.43
2024-09-10 11:38:00,extruder2,24.3
2024-09-10 11:38:00,heater_bed,25.23
2024-09-10 11:38:01,extruder,25.58
2024-09-10 11:38:01,extruder1,52.3
2024-09-10 11:38:01,extruder2,24.29
2024-09-10 11:38:01,heater_bed,25.21
2024-09-10 11:38:02,extruder,25.61
2024-09-10 11:38:02,extruder1,52.18
2024-09-10 11:38:02,extruder2,24.28
2024-09-10 11:38:02,heater_bed,25.22
2024-09-10 11:38:04,extruder,25.58
2024-09-10 11:38:04,extruder1,52.0
2024-09-10 11:38:04,extruder2,24.29
2024-09-10 11:38:04,heater_bed,25.23
2024-09-10 11:38:05,extruder,25.59
2024-09-10 11:38:05,extruder1,51.85
2024-09-10 11:38:05,extruder2,24.31
2024-09-10 11:38:05,heater_bed,25.24
2024-09-10 11:38:06,extruder,25.58
2024-09-10 11:38:06,extruder1,51.7
2024-09-10 11:38:06,extruder2,24.27
2024-09-10 11:38:06,heater_bed,25.25
2024-09-10 11:38:07,extruder,25.57
2024-09-10 11:38:07,extruder1,51.52
2024-09-10 11:38:07,extruder2,24.29
2024-09-10 11:38:07,heater_bed,25.21
2024-09-10 11:38:09,extruder,25.58
2024-09-10 11:38:09,extruder1,51.34
2024-09-10 11:38:09,extruder2,24.29
2024-09-10 11:38:09,heater_bed,25.21
2024-09-10 11:38:10,extruder,25.6
2024-09-10 11:38:10,extruder1,51.14
2024-09-10 11:38:10,extruder2,24.28
2024-09-10 11:38:10,heater_bed,25.22
2024-09-10 11:38:11,extruder,25.6
2024-09-10 11:38:11,extruder1,50.97
2024-09-10 11:38:11,extruder2,24.29
2024-09-10 11:38:11,heater_bed,25.25
2024-09-10 11:38:12,extruder,25.58
2024-09-10 11:38:12,extruder1,50.81
2024-09-10 11:38:12,extruder2,24.29
2024-09-10 11:38:12,heater_bed,25.24
2024-09-10 11:38:14,extruder,25.57
2024-09-10 11:38:14,extruder1,50.65
2024-09-10 11:38:14,extruder2,24.29
2024-09-10 11:38:14,heater_bed,25.25
2024-09-10 11:38:15,extruder,25.59
2024-09-10 11:38:15,extruder1,50.52
2024-09-10 11:38:15,extruder2,24.28
2024-09-10 11:38:15,heater_bed,25.25
2024-09-10 11:38:16,extruder,25.57
2024-09-10 11:38:16,extruder1,50.4
2024-09-10 11:38:16,extruder2,24.28
2024-09-10 11:38:16,heater_bed,25.23
2024-09-10 11:38:17,extruder,25.58
2024-09-10 11:38:17,extruder1,50.22
2024-09-10 11:38:17,extruder2,24.29
2024-09-10 11:38:17,heater_bed,25.26
2024-09-10 11:38:19,extruder,25.57
2024-09-10 11:38:19,extruder1,50.08
2024-09-10 11:38:19,extruder2,24.31
2024-09-10 11:38:19,heater_bed,25.25
2024-09-10 11:38:20,extruder,25.58
2024-09-10 11:38:20,extruder1,49.96
2024-09-10 11:38:20,extruder2,24.28
2024-09-10 11:38:20,heater_bed,25.25
2024-09-10 11:38:21,extruder,25.59
2024-09-10 11:38:21,extruder1,49.81
2024-09-10 11:38:21,extruder2,24.28
2024-09-10 11:38:21,heater_bed,25.24
2024-09-10 11:38:22,extruder,25.55
2024-09-10 11:38:22,extruder1,49.64
2024-09-10 11:38:22,extruder2,24.3
2024-09-10 11:38:22,heater_bed,25.25
2024-09-10 11:38:24,extruder,25.57
2024-09-10 11:38:24,extruder1,49.44
2024-09-10 11:38:24,extruder2,24.28
2024-09-10 11:38:24,heater_bed,25.24
2024-09-10 11:38:25,extruder,25.61
2024-09-10 11:38:25,extruder1,49.23
2024-09-10 11:38:25,extruder2,24.29
2024-09-10 11:38:25,heater_bed,25.24
2024-09-10 11:38:26,extruder,25.6
2024-09-10 11:38:26,extruder1,49.07
2024-09-10 11:38:26,extruder2,24.28
2024-09-10 11:38:26,heater_bed,25.24
2024-09-10 11:38:27,extruder,25.59
2024-09-10 11:38:27,extruder1,48.92
2024-09-10 11:38:27,extruder2,24.3
2024-09-10 11:38:27,heater_bed,25.25
2024-09-10 11:38:29,extruder,25.58
2024-09-10 11:38:29,extruder1,48.75
2024-09-10 11:38:29,extruder2,24.29
2024-09-10 11:38:29,heater_bed,25.23
2024-09-10 11:38:30,extruder,25.57
2024-09-10 11:38:30,extruder1,48.51
2024-09-10 11:38:30,extruder2,24.27
2024-09-10 11:38:30,heater_bed,25.24
2024-09-10 11:38:31,extruder,25.62
2024-09-10 11:38:31,extruder1,48.21
2024-09-10 11:38:31,extruder2,24.3
2024-09-10 11:38:31,heater_bed,25.24
2024-09-10 11:38:33,extruder,25.6
2024-09-10 11:38:33,extruder1,48.01
2024-09-10 11:38:33,extruder2,24.28
2024-09-10 11:38:33,heater_bed,25.27
2024-09-10 11:38:34,extruder,25.59
2024-09-10 11:38:34,extruder1,47.81
2024-09-10 11:38:34,extruder2,24.28
2024-09-10 11:38:34,heater_bed,25.25
2024-09-10 11:38:35,extruder,25.59
2024-09-10 11:38:35,extruder1,47.63
2024-09-10 11:38:35,extruder2,24.31
2024-09-10 11:38:35,heater_bed,25.25
2024-09-10 11:38:36,extruder,25.6
2024-09-10 11:38:36,extruder1,47.46
2024-09-10 11:38:36,extruder2,24.29
2024-09-10 11:38:36,heater_bed,25.24
2024-09-10 11:38:38,extruder,25.6
2024-09-10 11:38:38,extruder1,47.3
2024-09-10 11:38:38,extruder2,24.29
2024-09-10 11:38:38,heater_bed,25.27
2024-09-10 11:38:39,extruder,25.57
2024-09-10 11:38:39,extruder1,47.1
2024-09-10 11:38:39,extruder2,24.29
2024-09-10 11:38:39,heater_bed,25.23
2024-09-10 11:38:40,extruder,25.57
2024-09-10 11:38:40,extruder1,46.94
2024-09-10 11:38:40,extruder2,24.29
2024-09-10 11:38:40,heater_bed,25.25
2024-09-10 11:38:41,extruder,25.59
2024-09-10 11:38:41,extruder1,46.79
2024-09-10 11:38:41,extruder2,24.29
2024-09-10 11:38:41,heater_bed,25.24
2024-09-10 11:38:43,extruder,25.61
2024-09-10 11:38:43,extruder1,46.65
2024-09-10 11:38:43,extruder2,24.29
2024-09-10 11:38:43,heater_bed,25.24
2024-09-10 11:38:44,extruder,25.59
2024-09-10 11:38:44,extruder1,46.51
2024-09-10 11:38:44,extruder2,24.3
2024-09-10 11:38:44,heater_bed,25.26
2024-09-10 11:38:45,extruder,25.59
2024-09-10 11:38:45,extruder1,46.36
2024-09-10 11:38:45,extruder2,24.32
2024-09-10 11:38:45,heater_bed,25.26
2024-09-10 11:38:46,extruder,25.62
2024-09-10 11:38:46,extruder1,46.2
2024-09-10 11:38:46,extruder2,24.29
2024-09-10 11:38:46,heater_bed,25.25
2024-09-10 11:38:48,extruder,25.55
2024-09-10 11:38:48,extruder1,46.06
2024-09-10 11:38:48,extruder2,24.31
2024-09-10 11:38:48,heater_bed,25.25
2024-09-10 11:38:49,extruder,25.59
2024-09-10 11:38:49,extruder1,45.94
2024-09-10 11:38:49,extruder2,24.3
2024-09-10 11:38:49,heater_bed,25.25
2024-09-10 11:38:50,extruder,25.6
2024-09-10 11:38:50,extruder1,45.77
2024-09-10 11:38:50,extruder2,24.31
2024-09-10 11:38:50,heater_bed,25.24
2024-09-10 11:38:51,extruder,25.59
2024-09-10 11:38:51,extruder1,45.59
2024-09-10 11:38:51,extruder2,24.31
2024-09-10 11:38:51,heater_bed,25.24
2024-09-10 11:38:53,extruder,25.58
2024-09-10 11:38:53,extruder1,45.4
2024-09-10 11:38:53,extruder2,24.31
2024-09-10 11:38:53,heater_bed,25.22
2024-09-10 11:38:54,extruder,25.59
2024-09-10 11:38:54,extruder1,45.3
2024-09-10 11:38:54,extruder2,24.29
2024-09-10 11:38:54,heater_bed,25.24
2024-09-10 11:38:55,extruder,25.58
2024-09-10 11:38:55,extruder1,45.22
2024-09-10 11:38:55,extruder2,24.29
2024-09-10 11:38:55,heater_bed,25.25
2024-09-10 11:38:56,extruder,25.59
2024-09-10 11:38:56,extruder1,45.11
2024-09-10 11:38:56,extruder2,24.3
2024-09-10 11:38:56,heater_bed,25.23
2024-09-10 11:38:58,extruder,25.59
2024-09-10 11:38:58,extruder1,44.99
2024-09-10 11:38:58,extruder2,24.32
2024-09-10 11:38:58,heater_bed,25.25
2024-09-10 11:38:59,extruder,25.59
2024-09-10 11:38:59,extruder1,44.89
2024-09-10 11:38:59,extruder2,24.31
2024-09-10 11:38:59,heater_bed,25.3
2024-09-10 11:39:00,extruder,25.59
2024-09-10 11:39:00,extruder1,44.73
2024-09-10 11:39:00,extruder2,24.32
2024-09-10 11:39:00,heater_bed,25.25
2024-09-10 11:39:01,extruder,25.59
2024-09-10 11:39:01,extruder1,44.58
2024-09-10 11:39:01,extruder2,24.3
2024-09-10 11:39:01,heater_bed,25.26
2024-09-10 11:39:03,extruder,25.6
2024-09-10 11:39:03,extruder1,44.43
2024-09-10 11:39:03,extruder2,24.31
2024-09-10 11:39:03,heater_bed,25.26
2024-09-10 11:39:04,extruder,25.59
2024-09-10 11:39:04,extruder1,44.27
2024-09-10 11:39:04,extruder2,24.29
2024-09-10 11:39:04,heater_bed,25.29
2024-09-10 11:39:05,extruder,25.61
2024-09-10 11:39:05,extruder1,44.08
2024-09-10 11:39:05,extruder2,24.29
2024-09-10 11:39:05,heater_bed,25.26
2024-09-10 11:39:06,extruder,25.61
2024-09-10 11:39:06,extruder1,43.81
2024-09-10 11:39:06,extruder2,24.31
2024-09-10 11:39:06,heater_bed,25.27
2024-09-10 11:39:08,extruder,25.61
2024-09-10 11:39:08,extruder1,43.64
2024-09-10 11:39:08,extruder2,24.32
2024-09-10 11:39:08,heater_bed,25.26
2024-09-10 11:39:09,extruder,25.59
2024-09-10 11:39:09,extruder1,43.51
2024-09-10 11:39:09,extruder2,24.3
2024-09-10 11:39:09,heater_bed,25.27
2024-09-10 11:39:10,extruder,25.6
2024-09-10 11:39:10,extruder1,43.41
2024-09-10 11:39:10,extruder2,24.29
2024-09-10 11:39:10,heater_bed,25.28
2024-09-10 11:39:11,extruder,25.58
2024-09-10 11:39:11,extruder1,43.3
2024-09-10 11:39:11,extruder2,24.31
2024-09-10 11:39:11,heater_bed,25.27
2024-09-10 11:39:13,extruder,25.6
2024-09-10 11:39:13,extruder1,43.22
2024-09-10 11:39:13,extruder2,24.3
2024-09-10 11:39:13,heater_bed,25.28
2024-09-10 11:39:14,extruder,25.59
2024-09-10 11:39:14,extruder1,43.07
2024-09-10 11:39:14,extruder2,24.33
2024-09-10 11:39:14,heater_bed,25.25
2024-09-10 11:39:15,extruder,25.6
2024-09-10 11:39:15,extruder1,42.92
2024-09-10 11:39:15,extruder2,24.32
2024-09-10 11:39:15,heater_bed,25.26
2024-09-10 11:39:16,extruder,25.59
2024-09-10 11:39:16,extruder1,42.8
2024-09-10 11:39:16,extruder2,24.29
2024-09-10 11:39:16,heater_bed,25.25
2024-09-10 11:39:18,extruder,25.6
2024-09-10 11:39:18,extruder1,42.72
2024-09-10 11:39:18,extruder2,24.31
2024-09-10 11:39:18,heater_bed,25.24
2024-09-10 11:39:19,extruder,25.6
2024-09-10 11:39:19,extruder1,42.64
2024-09-10 11:39:19,extruder2,24.31
2024-09-10 11:39:19,heater_bed,25.26
2024-09-10 11:39:20,extruder,25.58
2024-09-10 11:39:20,extruder1,42.55
2024-09-10 11:39:20,extruder2,24.31
2024-09-10 11:39:20,heater_bed,25.26
2024-09-10 11:39:21,extruder,25.61
2024-09-10 11:39:21,extruder1,42.41
2024-09-10 11:39:21,extruder2,24.3
2024-09-10 11:39:21,heater_bed,25.26
2024-09-10 11:39:23,extruder,25.61
2024-09-10 11:39:23,extruder1,42.3
2024-09-10 11:39:23,extruder2,24.31
2024-09-10 11:39:23,heater_bed,25.27
2024-09-10 11:39:24,extruder,25.6
2024-09-10 11:39:24,extruder1,42.16
2024-09-10 11:39:24,extruder2,24.32
2024-09-10 11:39:24,heater_bed,25.27
2024-09-10 11:39:25,extruder,25.58
2024-09-10 11:39:25,extruder1,41.99
2024-09-10 11:39:25,extruder2,24.3
2024-09-10 11:39:25,heater_bed,25.29
2024-09-10 11:39:26,extruder,25.58
2024-09-10 11:39:26,extruder1,41.81
2024-09-10 11:39:26,extruder2,24.31
2024-09-10 11:39:26,heater_bed,25.27
2024-09-10 11:39:28,extruder,25.61
2024-09-10 11:39:28,extruder1,41.56
2024-09-10 11:39:28,extruder2,24.33
2024-09-10 11:39:28,heater_bed,25.27
2024-09-10 11:39:29,extruder,25.58
2024-09-10 11:39:29,extruder1,41.38
2024-09-10 11:39:29,extruder2,24.31
2024-09-10 11:39:29,heater_bed,25.27
2024-09-10 11:39:30,extruder,25.58
2024-09-10 11:39:30,extruder1,41.19
2024-09-10 11:39:30,extruder2,24.32
2024-09-10 11:39:30,heater_bed,25.27
2024-09-10 11:39:31,extruder,25.57
2024-09-10 11:39:31,extruder1,41.03
2024-09-10 11:39:31,extruder2,24.31
2024-09-10 11:39:31,heater_bed,25.28
2024-09-10 11:39:33,extruder,25.58
2024-09-10 11:39:33,extruder1,40.84
2024-09-10 11:39:33,extruder2,24.32
2024-09-10 11:39:33,heater_bed,25.27
2024-09-10 11:39:34,extruder,25.6
2024-09-10 11:39:34,extruder1,40.7
2024-09-10 11:39:34,extruder2,24.33
2024-09-10 11:39:34,heater_bed,25.29
2024-09-10 11:39:35,extruder,25.59
2024-09-10 11:39:35,extruder1,40.55
2024-09-10 11:39:35,extruder2,24.33
